1749109786100498	41503
1749109786100545	42942
1749109786100558	44381
1749109786100565	45820
1749109786100573	47259
1749109786100580	48698
1749109786100586	50137
1749109786100594	51576
1749109786100601	53015
1749109786100608	54454
1749109786100615	55893
1749109786149737	57332
1749109786149752	58771
1749109786149762	60210
1749109786149770	61649
1749109786149778	63088
1749109786149785	64527
1749109786149793	65966
1749109786149800	67405
1749109786149810	68844
1749109786149817	70283
1749109786149825	71722
1749109786149832	73161
1749109786149838	74600
1749109786149846	76039
1749109786149852	77478
