1749049951196944	1000
1749049951196959	1000
1749049951196964	1000
1749049951196968	1000
1749049951196972	1000
1749049951197075	1000
1749049951197084	1000
1749049951197228	1000
1749049951197237	1000
1749049951197240	1000
1749049951197435	1000
1749049951197442	1000
1749049951197445	1000
1749049951197609	1000
1749049951197720	1000
1749049951197777	1000
1749049951197891	1000
1749049951197982	1000
1749049951198112	1000
1749049951198223	1000
1749049951198232	1000
1749049951198299	1000
1749049951198358	1000
1749049951198419	1000
1749049951198521	1000
1749049951198581	1000
1749049951198728	1000
1749049951198734	1000
1749049951198737	1000
1749049951198884	1000
1749049951198891	1000
1749049951198953	1000
1749049951199065	1000
1749049951199075	1000
1749049951199160	1000
1749049951199202	1000
1749049951199357	1000
1749049951199365	1000
1749049951199376	1000
1749049951199542	1000
1749049951199549	1000
1749049951199552	1000
1749049951199632	1000
1749049951199747	1000
1749049951199756	1000
1749049951199812	1000
1749049951199932	1000
1749049951199939	1000
1749049951200064	1000
1749049951200071	1000
1749049951200201	1000
1749049951200223	1000
1749049951200308	1000
1749049951200427	1000
1749049951200436	1000
1749049951200473	1000
1749049951200512	1000
1749049951200556	1000
1749049951200630	1000
1749049951200748	1000
1749049951200756	1000
1749049951200885	1000
1749049951200894	1000
1749049951200918	1000
1749049951200971	1000
1749049951201106	1000
1749049951201114	1000
1749049951201145	1000
1749049951201192	1000
1749049951201272	1000
1749049951201279	1000
1749049951201412	1000
1749049951201420	1000
1749049951201468	1000
1749049951201608	1000
1749049951201616	1000
1749049951201721	1000
1749049951201729	1000
1749049951201819	1000
1749049951201826	1000
1749049951201882	1000
1749049951201967	1000
1749049951201975	1000
1749049951202147	1000
1749049951202154	1000
1749049951202200	1000
1749049951202271	1000
1749049951202304	1000
1749049951202371	1000
1749049951202504	1000
1749049951202511	1000
1749049951202553	1000
1749049951202719	1000
1749049951202730	1000
1749049951202769	1000
1749049951202874	1000
1749049951202947	1000
1749049951203007	1000
1749049951203016	1000
1749049951203046	1000
1749049951203151	1000
1749049951203160	1000
1749049951203259	1000
1749049951203323	1000
1749049951203332	1000
1749049951203487	1000
1749049951203493	1000
1749049951203593	1000
1749049951203653	1000
1749049951203682	1000
1749049951203813	1000
1749049951203820	1000
1749049951203873	1000
1749049951203987	1000
1749049951204064	1000
1749049951204139	1000
1749049951204160	1000
1749049951204301	1000
1749049951204308	1000
1749049951204429	1000
1749049951204443	1000
1749049951204594	1000
1749049951204600	1000
1749049951204756	1000
1749049951204816	1000
1749049951204876	1000
1749049951205024	1000
1749049951205032	1000
1749049951205081	1000
1749049951205199	1000
1749049951205206	1000
1749049951205268	1000
1749049951205381	1000
1749049951205389	1000
1749049951205436	1000
1749049951205515	1000
1749049951205587	1000
1749049951205633	1000
1749049951205702	1000
1749049951205761	1000
1749049951205815	1000
1749049951205872	1000
1749049951205930	1000
1749049951205991	1000
1749049951206048	1000
1749049951206105	1000
1749049951206230	1000
1749049951206239	1000
1749049951206306	1000
1749049951206366	1000
1749049951206412	1000
1749049951206499	1000
1749049951206523	1000
1749049951206599	1000
1749049951206702	1000
1749049951206872	1000
1749049951206878	1000
1749049951206881	1000
1749049951206905	1000
1749049951207039	1000
1749049951207047	1000
1749049951207147	1000
1749049951207155	1000
1749049951207190	1000
1749049951207268	1000
1749049951207355	1000
1749049951207402	1000
1749049951246106	1000
1749049951246123	1000
1749049951246148	1000
1749049951246283	1000
1749049951246438	1000
1749049951246445	1000
1749049951246448	1000
1749049951246616	1000
1749049951246623	1000
1749049951246627	1000
1749049951246631	1000
1749049951246791	1000
1749049951246803	1000
1749049951246806	1000
1749049951246954	1000
1749049951247045	1000
1749049951247054	1000
1749049951247192	1000
1749049951247198	1000
1749049951247238	1000
1749049951247351	1000
1749049951247374	1000
1749049951247456	1000
1749049951247523	1000
1749049951247630	1000
1749049951247709	1000
1749049951247721	1000
1749049951247833	1000
1749049951247841	1000
1749049951248014	1000
1749049951248021	1000
1749049951248092	1000
1749049951248151	1000
1749049951248186	1000
1749049951248273	1000
1749049951248404	1000
1749049951248414	1000
1749049951248465	1000
1749049951248559	1000
1749049951248565	1000
1749049951248629	1000
1749049951248819	1000
1749049951248826	1000
1749049951248828	1000
1749049951248950	1000
1749049951248957	1000
1749049951249019	1000
1749049951249087	1000
1749049951249096	1000
1749049951249238	1000
1749049951249246	1000
1749049951249299	1000
1749049951249350	1000
1749049951249470	1000
1749049951249476	1000
1749049951249526	1000
1749049951249675	1000
1749049951249682	1000
1749049951249708	1000
1749049951249845	1000
1749049951249852	1000
1749049951249902	1000
1749049951249983	1000
1749049951250018	1000
1749049951250164	1000
1749049951250170	1000
1749049951250213	1000
1749049951250313	1000
1749049951250377	1000
1749049951250458	1000
1749049951250557	1000
1749049951250715	1000
1749049951250724	1000
1749049951250728	1000
1749049951250767	1000
1749049951250875	1000
1749049951250895	1000
1749049951251025	1000
1749049951251032	1000
1749049951251133	1000
1749049951251139	1000
1749049951251170	1000
1749049951251318	1000
1749049951251324	1000
1749049951251326	1000
1749049951251406	1000
1749049951251464	1000
1749049951251667	1000
1749049951251676	1000
1749049951251682	1000
1749049951251711	1000
1749049951251824	1000
1749049951251843	1000
1749049951252015	1000
1749049951252023	1000
1749049951252065	1000
1749049951252173	1000
1749049951252291	1000
1749049951252300	1000
1749049951252361	1000
1749049951252444	1000
1749049951252496	1000
1749049951252687	1000
1749049951252698	1000
1749049951252763	1000
1749049951252804	1000
1749049951252874	1000
1749049951253003	1000
1749049951253011	1000
1749049951253099	1000
1749049951253108	1000
1749049951253234	1000
1749049951253243	1000
1749049951253349	1000
1749049951253355	1000
1749049951253398	1000
1749049951253452	1000
1749049951253586	1000
1749049951253595	1000
1749049951253668	1000
1749049951253771	1000
1749049951253777	1000
1749049951253900	1000
1749049951253907	1000
1749049951253941	1000
1749049951254063	1000
1749049951254113	1000
1749049951254309	1000
1749049951254316	1000
1749049951254318	1000
1749049951254429	1000
1749049951254436	1000
1749049951254455	1000
1749049951254606	1000
1749049951254613	1000
1749049951254632	1000
1749049951254754	1000
1749049951254763	1000
1749049951254805	1000
1749049951254988	1000
1749049951254994	1000
1749049951254998	1000
1749049951255041	1000
1749049951255156	1000
1749049951255237	1000
1749049951255290	1000
1749049951255402	1000
1749049951255410	1000
1749049951255533	1000
1749049951255542	1000
1749049951255572	1000
1749049951255721	1000
1749049951255729	1000
1749049951255848	1000
1749049951255855	1000
1749049951255891	1000
1749049951255963	1000
1749049951256003	1000
1749049951256097	1000
1749049951256127	1000
1749049951296373	1000
1749049951296392	1000
1749049951296462	1000
1749049951296572	1000
1749049951296581	1000
1749049951296722	1000
1749049951296735	1000
1749049951296816	1000
1749049951296824	1000
1749049951296968	1000
1749049951296979	1000
1749049951297037	1000
1749049951297136	1000
1749049951297144	1000
1749049951297271	1000
1749049951297279	1000
1749049951297408	1000
1749049951297491	1000
1749049951297500	1000
1749049951297649	1000
1749049951297656	1000
1749049951297805	1000
1749049951297814	1000
1749049951297819	1000
1749049951297896	1000
1749049951297905	1000
1749049951297953	1000
1749049951298093	1000
1749049951298101	1000
1749049951298175	1000
1749049951298237	1000
1749049951298248	1000
1749049951298453	1000
1749049951298462	1000
1749049951298528	1000
1749049951298536	1000
1749049951298639	1000
1749049951298649	1000
1749049951298783	1000
1749049951298791	1000
1749049951298795	1000
1749049951298845	1000
1749049951299054	1000
1749049951299064	1000
1749049951299144	1000
1749049951299241	1000
1749049951299319	1000
1749049951299328	1000
1749049951299385	1000
1749049951299440	1000
1749049951299524	1000
1749049951299577	1000
1749049951299678	1000
1749049951299688	1000
1749049951299734	1000
1749049951299893	1000
1749049951299901	1000
1749049951299920	1000
1749049951300053	1000
1749049951300063	1000
1749049951300197	1000
1749049951300206	1000
1749049951300273	1000
1749049951300317	1000
1749049951300467	1000
1749049951300475	1000
1749049951300529	1000
1749049951300663	1000
1749049951300674	1000
1749049951300798	1000
1749049951300808	1000
1749049951300883	1000
1749049951301057	1000
1749049951301066	1000
1749049951301096	1000
1749049951301225	1000
1749049951301234	1000
1749049951301305	1000
1749049951301412	1000
1749049951301422	1000
1749049951301501	1000
1749049951301593	1000
1749049951301601	1000
1749049951301639	1000
1749049951301768	1000
1749049951301816	1000
1749049951301832	1000
1749049951301976	1000
1749049951301984	1000
1749049951302025	1000
1749049951302172	1000
1749049951302179	1000
1749049951302199	1000
1749049951302332	1000
1749049951302342	1000
1749049951302463	1000
1749049951302469	1000
1749049951302559	1000
1749049951302647	1000
1749049951302655	1000
1749049951302757	1000
1749049951302842	1000
1749049951302851	1000
1749049951302953	1000
1749049951302960	1000
1749049951303343	1000
1749049951303742	1000
1749049951303778	1000
1749049951303891	1000
1749049951304027	1000
1749049951304036	1000
1749049951304075	1000
1749049951304191	1000
1749049951304200	1000
1749049951304322	1000
1749049951304331	1000
1749049951304359	1000
1749049951304508	1000
1749049951304518	1000
1749049951304559	1000
1749049951304630	1000
1749049951304654	1000
1749049951304787	1000
1749049951304797	1000
1749049951304829	1000
1749049951304974	1000
1749049951304983	1000
1749049951305054	1000
1749049951305162	1000
1749049951305170	1000
1749049951305288	1000
1749049951305297	1000
1749049951305414	1000
1749049951305422	1000
1749049951305435	1000
1749049951305578	1000
1749049951305589	1000
1749049951305635	1000
1749049951305728	1000
1749049951305788	1000
1749049951305906	1000
1749049951305915	1000
1749049951305942	1000
1749049951306019	1000
1749049951306053	1000
1749049951306177	1000
1749049951306198	1000
1749049951306273	1000
1749049951306455	1000
1749049951306465	1000
1749049951306541	1000
1749049951306552	1000
1749049951306597	1000
1749049951306657	1000
1749049951306737	1000
1749049951306794	1000
1749049951306827	1000
1749049951306889	1000
1749049951306973	1000
1749049951307088	1000
1749049951307157	1000
1749049951346460	1000
1749049951346479	1000
1749049951346540	1000
1749049951346549	1000
1749049951346715	1000
1749049951346725	1000
1749049951346767	1000
1749049951346907	1000
1749049951346916	1000
1749049951346972	1000
1749049951347092	1000
1749049951347100	1000
1749049951347160	1000
1749049951347269	1000
1749049951347278	1000
1749049951347338	1000
1749049951347486	1000
1749049951347495	1000
1749049951347520	1000
1749049951347677	1000
1749049951347684	1000
1749049951347717	1000
1749049951347816	1000
1749049951347856	1000
1749049951347998	1000
1749049951348004	1000
1749049951348118	1000
1749049951348124	1000
1749049951348177	1000
1749049951348235	1000
1749049951348315	1000
1749049951348370	1000
1749049951348433	1000
1749049951348544	1000
1749049951348553	1000
1749049951348578	1000
1749049951348726	1000
1749049951348735	1000
1749049951348739	1000
1749049951348916	1000
1749049951348927	1000
1749049951349044	1000
1749049951349052	1000
1749049951349056	1000
1749049951349122	1000
1749049951349250	1000
1749049951349259	1000
1749049951349317	1000
1749049951349351	1000
1749049951349511	1000
1749049951349519	1000
1749049951349524	1000
1749049951349589	1000
1749049951349647	1000
1749049951349748	1000
1749049951349828	1000
1749049951349834	1000
1749049951349920	1000
1749049951349958	1000
1749049951350006	1000
1749049951350091	1000
1749049951350202	1000
1749049951350209	1000
1749049951350335	1000
1749049951350341	1000
1749049951350460	1000
1749049951350469	1000
1749049951350493	1000
1749049951350634	1000
1749049951350643	1000
1749049951350745	1000
1749049951350757	1000
1749049951350822	1000
1749049951350880	1000
1749049951350978	1000
1749049951351051	1000
1749049951351085	1000
1749049951351156	1000
1749049951351175	1000
1749049951351264	1000
1749049951351302	1000
1749049951351458	1000
1749049951351465	1000
1749049951351482	1000
1749049951351617	1000
1749049951351626	1000
1749049951351684	1000
1749049951351719	1000
1749049951351851	1000
1749049951351860	1000
1749049951351970	1000
1749049951351980	1000
1749049951352015	1000
1749049951352156	1000
1749049951352163	1000
1749049951352174	1000
1749049951352307	1000
1749049951352315	1000
1749049951352433	1000
1749049951352441	1000
1749049951352688	1000
1749049951352696	1000
1749049951352701	1000
1749049951352738	1000
1749049951352880	1000
1749049951352887	1000
1749049951352979	1000
1749049951352985	1000
1749049951353144	1000
1749049951353152	1000
1749049951353178	1000
1749049951353357	1000
1749049951353369	1000
1749049951353374	1000
1749049951353378	1000
1749049951353455	1000
1749049951353464	1000
1749049951353532	1000
1749049951353718	1000
1749049951353726	1000
1749049951353730	1000
1749049951353756	1000
1749049951353787	1000
1749049951353830	1000
1749049951353953	1000
1749049951353960	1000
1749049951354006	1000
1749049951354159	1000
1749049951354259	1000
1749049951354265	1000
1749049951354417	1000
1749049951354425	1000
1749049951354652	1000
1749049951354661	1000
1749049951354726	1000
1749049951354766	1000
1749049951354877	1000
1749049951354883	1000
1749049951355009	1000
1749049951355017	1000
1749049951355128	1000
1749049951355136	1000
1749049951355206	1000
1749049951355326	1000
1749049951355335	1000
1749049951355404	1000
1749049951355443	1000
1749049951355600	1000
1749049951355608	1000
1749049951355617	1000
1749049951355760	1000
1749049951355766	1000
1749049951355832	1000
1749049951355892	1000
1749049951396699	1000
1749049951396765	1000
1749049951396774	1000
1749049951396906	1000
1749049951396917	1000
1749049951396922	1000
1749049951396994	1000
1749049951397035	1000
1749049951397147	1000
1749049951397157	1000
1749049951397285	1000
1749049951397294	1000
1749049951397416	1000
1749049951397424	1000
1749049951397497	1000
1749049951397546	1000
1749049951397588	1000
1749049951397717	1000
1749049951397724	1000
1749049951397858	1000
1749049951397867	1000
1749049951397981	1000
1749049951398061	1000
1749049951398185	1000
1749049951398192	1000
1749049951398217	1000
